median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
41386.0,0.48297213622291,0.270175438596491,0.8,0.0654582074521652,High,Regular School,PA,2016-2017,18626,20.7387057387057
21844.0,0.342292490118577,0.788436268068331,0.526946107784431,0.275013376136972,High,Regular School,FL,2016-2017,33147,16.7826617826618
48194.0,0.417076167076167,0.699055861526357,0.65905383360522,0.166561514195584,High,Regular School,PA,2016-2017,17602,18.1013431013431
49550.0,0.408643815201192,0.0,0.676793794440853,0.0571428571428571,High,Regular School,OH,2016-2017,43080,22.0
60434.0,0.56176608736496,0.292719919110212,0.651515151515151,0.0674698795180723,High,Regular School,TX,2016-2017,75056,22.008547008547
60521.0,0.834707780566511,0.683275563258232,0.846875,0.0488953277797899,High,Regular School,FL,2016-2017,33155,18.2967032967033
15408.0,0.253357206803939,0.883858267716535,0.0816753926701571,0.259541984732824,High,Regular School,FL,2016-2017,33430,15.3174603174603
55357.0,0.534010600706714,0.188524590163934,0.737874097007224,0.0927495291902072,High,Regular School,MO,2016-2017,64454,22.0
47170.0,0.376793248945148,0.28735632183908,0.845608292416803,0.0527492177022798,High,Regular School,WI,2016-2017,54446,20.9
62465.0,0.572139303482587,0.21239837398374,0.795845272206304,0.0529946691752901,High,Regular School,NC,2016-2017,28092,22.5702075702076
57083.0,0.662371134020619,0.268011527377522,0.745327102803738,0.0503640776699029,High,Regular School,IL,2016-2017,62675,20.6
33542.0,0.479362101313321,0.371301775147929,0.671033478893741,0.100238663484487,High,Regular School,NC,2016-2017,28714,22.960927960928
20169.0,0.347605893186004,0.744360902255639,0.194122196442382,0.216686674669868,High,Regular School,NY,2016-2017,11201,15.0976800976801
17656.0,0.416581371545548,0.640221402214022,0.390852390852391,0.197815533980583,High,Regular School,MO,2016-2017,64110,16.7
52896.0,0.551234892275355,0.277899343544858,0.571996027805363,0.122063037249284,High,Regular School,IL,2016-2017,61360,19.2
29716.0,0.337092731829574,0.473618090452261,0.867161716171617,0.148408433236875,High,Regular School,TN,2016-2017,37650,18.1
46103.0,0.470872406933788,0.355457227138643,0.691744340878828,0.134784020785969,High,Regular School,MI,2016-2017,48422,19.4
41898.0,0.45822102425876,0.645953002610966,0.624613003095975,0.0479704797047971,High,Regular School,FL,2016-2017,33570,17.4908424908425
61512.0,0.580635400907716,0.142578125,0.819444444444444,0.0424016282225237,High,Regular School,IN,2016-2017,47633,21.3711843711844
55921.0,0.491329479768786,0.453105968331303,0.799616490891659,0.0868167202572347,High,Regular School,FL,2016-2017,34205,20.8852258852259
36327.0,0.471777269260107,0.434146341463415,0.737125288239815,0.153085443037975,High,Regular School,TN,2016-2017,38358,20.6
32746.0,0.544479495268139,0.445958219800182,0.653288740245262,0.156847742922724,High,Regular School,TX,2016-2017,76543,19.7619047619048
41625.0,0.464840858623242,0.65576171875,0.765664160401002,0.0350175087543772,High,Regular School,NY,2016-2017,11373,17.3199023199023
55531.0,0.556918238993711,0.331521739130435,0.72520908004779,0.0918686473807662,High,Regular School,WA,2016-2017,98565,22.3992673992674
37528.0,0.645779388917659,0.190692395005675,0.605371900826446,0.111178247734139,High,Regular School,MI,2016-2017,49286,20.8
44375.0,0.31294964028777,0.701694915254237,0.277551020408163,0.141335227272727,High,Regular School,NY,2016-2017,11203,15.3174603174603
65962.0,0.636405743399722,0.194206008583691,0.740902474526929,0.100922409115572,High,Regular School,MA,2016-2017,1056,21.1538461538462
39643.0,0.615023474178404,0.299363057324841,0.468695652173913,0.122620380739082,High,Regular School,MI,2016-2017,49017,18.3
80478.0,0.841945288753799,0.145766345123258,0.84932735426009,0.0410006949270327,High,Regular School,MA,2016-2017,2176,22.4481074481074
47625.0,0.653976311336717,0.99364406779661,0.175298804780877,0.145116279069767,High,Regular School,NY,2016-2017,10467,17.026862026862
60385.0,0.569927243330639,0.198717948717949,0.819734345351044,0.0916955017301038,High,Regular School,IL,2016-2017,60940,19.6
15395.0,0.473769168684423,0.440740740740741,0.409594095940959,0.159235668789809,High,Regular School,NC,2016-2017,27909,19.2246642246642
63300.0,0.610727562400425,0.312204989885367,0.755296610169492,0.0716763005780347,High,Regular School,NC,2016-2017,27253,20.9340659340659
28981.0,0.47027972027972,0.24468085106383,0.256830601092896,0.15719696969697,High,Regular School,OH,2016-2017,44103,15.0
60941.0,0.682208994708995,0.305491105955143,0.854375896700143,0.1561872909699,High,Regular School,WI,2016-2017,53098,22.2
39854.0,0.585170340681363,0.730870712401055,0.427536231884058,0.0311903246339911,High,Regular School,TX,2016-2017,78205,15.6837606837607
58583.0,0.553204729309272,0.300453982666116,0.706683168316832,0.100887282287217,High,Regular School,TX,2016-2017,77541,22.985347985348
47679.0,0.626846220677672,0.285714285714286,0.664079822616408,0.0922525750111957,High,Regular School,MI,2016-2017,48883,19.8
19297.0,0.499447513812155,0.529513888888889,0.217479674796748,0.355521936459909,High,Regular School,MI,2016-2017,49017,16.5
63494.0,0.45203127980164,0.312646370023419,0.61189698948132,0.0662983425414365,High,Regular School,LA,2016-2017,70555,20.9
43065.0,0.45136186770428,0.294117647058824,0.726534296028881,0.0480827754108338,High,Regular School,WI,2016-2017,54437,23.5
35781.0,0.562850729517396,0.584251968503937,0.583897667419112,0.123515439429929,High,Regular School,TX,2016-2017,78539,20.1037851037851
41724.0,0.367235494880546,0.450624290578888,0.759933774834437,0.100324939073924,High,Regular School,KY,2016-2017,40144,19.9
51800.0,0.731829573934837,0.108996539792388,0.638888888888889,0.0735209649626651,High,Regular School,PA,2016-2017,17033,24.8901098901099
66548.0,0.587525150905433,0.42237061769616,0.693721286370597,0.0437530384054448,High,Regular School,TX,2016-2017,79735,18.3943833943834
69375.0,0.655016447368421,0.145833333333333,0.793388429752066,0.0599137931034483,High,Regular School,IL,2016-2017,61284,20.3
62472.0,0.699318568994889,0.658777120315582,0.634883720930233,0.103185284881113,High,Regular School,GA,2016-2017,30253,17.7594627594628
66492.0,0.599102468212416,0.230769230769231,0.881448957189901,0.109261630388391,High,Regular School,IL,2016-2017,61024,19.9
46324.0,0.622305140961857,0.321976149914821,0.642452830188679,0.162918770078017,High,Regular School,MI,2016-2017,49445,18.7
45469.0,0.472222222222222,0.324444444444444,0.67910447761194,0.0773624091381101,High,Regular School,WI,2016-2017,54929,22.0
67389.0,0.637846655791191,0.190019193857965,0.911791179117912,0.0634526763559022,High,Regular School,WA,2016-2017,98629,22.4969474969475
52604.0,0.53438352014541,0.652282990466633,0.470319634703196,0.184283513097072,High,Regular School,TX,2016-2017,75043,18.1257631257631
43914.0,0.360724233983287,0.437722419928826,0.744949494949495,0.049685534591195,High,Regular School,PA,2016-2017,15338,18.8095238095238
63029.0,0.696711327649208,0.466542750929368,0.740591397849462,0.1,High,Regular School,TX,2016-2017,79936,18.4432234432234
49863.0,0.601030337721809,0.236976942783945,0.657181571815718,0.0466589861751152,High,Regular School,PA,2016-2017,16506,21.3492063492064
39509.0,0.506348400203149,0.279731993299833,0.620833333333333,0.0757062146892655,High,Regular School,TX,2016-2017,75103,21.6666666666667
42173.0,0.589194224499301,0.389197776012708,0.444790046656299,0.169905331340309,High,Regular School,NC,2016-2017,28025,19.2979242979243
78393.0,0.8,0.142351274787535,0.56935817805383,0.0523731587561375,High,Regular School,PA,2016-2017,19002,24.0598290598291
53681.0,0.654980079681275,0.346620450606586,0.672922252010724,0.112506035731531,High,Regular School,NC,2016-2017,28516,21.6422466422466
35506.0,0.44955044955045,0.729571984435798,0.694505494505494,0.1031652989449,High,Regular School,OH,2016-2017,45891,22.0
48242.0,0.551485148514852,0.387453874538745,0.649440137812231,0.0871385083713851,High,Regular School,WI,2016-2017,54810,20.9
31208.0,0.363737075332349,0.811454311454311,0.434860736747529,0.0628332063975628,High,Regular School,TX,2016-2017,78758,16.5384615384615
59643.0,0.613091380427738,0.377840909090909,0.810126582278481,0.0541110330288124,High,Regular School,IL,2016-2017,61760,19.0
26838.0,0.202702702702703,0.994232155731795,0.450079239302694,0.126815101645692,High,Regular School,TX,2016-2017,78046,16.953601953602
49924.0,0.538637664567831,0.310152990264256,0.708333333333333,0.0458064516129032,High,Regular School,GA,2016-2017,30814,21.3247863247863
68285.0,0.790061217140799,0.133182844243792,0.833190761334474,0.0762362637362637,High,Regular School,PA,2016-2017,18612,22.8388278388278
49861.0,0.645695364238411,0.246091488129705,0.816326530612245,0.0990301174068402,High,Regular School,OH,2016-2017,44017,22.0
45389.0,0.40967947357249,0.492105263157895,0.671699951290794,0.134498480243161,High,Regular School,TX,2016-2017,75143,20.2991452991453
121336.0,0.90927750410509,0.0639360639360639,0.861258529188779,0.0549502605400284,High,Regular School,MA,2016-2017,2421,28.2356532356532
62500.0,0.631907736665065,0.330550918196995,0.749144811858609,0.0925306577480491,High,Regular School,TX,2016-2017,77954,20.5921855921856
98462.0,0.832820061592609,0.112262521588946,0.678544914625093,0.072140484100617,High,Regular School,PA,2016-2017,19083,23.5714285714286
28337.0,0.470410221923336,0.330308529945554,0.4112,0.0544388609715243,High,Regular School,IN,2016-2017,46975,19.4639804639805
52438.0,0.485742871435718,0.285171102661597,0.781456953642384,0.0424929178470255,High,Regular School,IN,2016-2017,47978,20.1819291819292
105449.0,0.939973082099596,0.775568181818182,0.819004524886878,0.104775687409551,High,Regular School,NY,2016-2017,10003,18.3943833943834
48687.0,0.474897119341564,0.280381254964257,0.626484560570071,0.0844660194174757,High,Regular School,PA,2016-2017,19363,21.5934065934066
58611.0,0.674653687757394,0.288888888888889,0.634285714285714,0.0916398713826367,High,Regular School,IL,2016-2017,60805,20.5
92417.0,0.951143451143451,0.193421052631579,0.889221556886228,0.121353558926488,High,Regular School,MI,2016-2017,48105,23.7
84688.0,0.613992762364294,0.295546558704453,0.778947368421053,0.0543933054393305,High,Regular School,WA,2016-2017,98360,21.1538461538462
86851.0,0.807291666666667,0.107510288065844,0.888108108108108,0.0847204968944099,High,Regular School,IL,2016-2017,60510,23.4
101776.0,0.782069970845481,0.0384047267355982,0.894661921708185,0.0660117878192534,High,Regular School,MA,2016-2017,2061,24.1819291819292
69524.0,0.489821882951654,0.344614114733801,0.775308641975309,0.106734006734007,High,Regular School,FL,2016-2017,33470,19.0781440781441
89552.0,0.608049311094996,0.155251141552511,0.824018126888218,0.0270011489850632,High,Regular School,WY,2016-2017,82732,19.8
21000.0,0.275321417372217,0.822510822510823,0.486732673267327,0.0902801798685576,High,Regular School,TX,2016-2017,77033,16.7582417582418
46982.0,0.667063020214031,0.340897878638382,0.508379888268156,0.123142250530786,High,Regular School,IL,2016-2017,60915,20.9
44805.0,0.578397212543554,0.562814070351759,0.501445086705202,0.130168453292496,High,Regular School,NC,2016-2017,28152,21.031746031746
66200.0,0.672193436960276,0.218110236220472,0.798894557823129,0.0292214568983511,High,Regular School,IL,2016-2017,60140,21.3
67578.0,0.773549359457423,0.307178631051753,0.276073619631902,0.087821043910522,High,Regular School,NY,2016-2017,10011,24.8901098901099
181563.0,0.917488789237668,0.0139165009940358,0.972014925373134,0.06543019062339,High,Regular School,NJ,2016-2017,7922,23.9377289377289
64904.0,0.776674937965261,0.31055900621118,0.806378132118451,0.0619469026548673,High,Regular School,PA,2016-2017,15139,21.1050061050061
48333.0,0.697125256673511,0.350378787878788,0.61283185840708,0.0911983032873807,High,Regular School,IL,2016-2017,62863,18.4
62716.0,0.590735694822888,0.0,0.714285714285714,0.0357741755170486,High,Regular School,OH,2016-2017,45248,22.0
63963.0,0.745017584994138,0.184695323571091,0.897800776196636,0.0567964262922782,High,Regular School,IL,2016-2017,60515,23.6
66797.0,0.91004437273094,0.655707762557078,0.710323574730354,0.0626428898033836,High,Regular School,TX,2016-2017,77008,17.2954822954823
47031.0,0.612832824094282,0.390045248868778,0.646993318485523,0.0686232196806215,High,Regular School,WI,2016-2017,54914,23.0
33609.0,0.525115664243225,0.947368421052632,0.484988452655889,0.0675834970530452,High,Regular School,GA,2016-2017,31794,18.8583638583639
45164.0,0.548199152542373,0.478142076502732,0.429242119382964,0.0883777239709443,High,Regular School,WA,2016-2017,98445,21.4468864468864
77422.0,0.703010577705452,0.293532338308458,0.671726755218216,0.0719357826489657,High,Regular School,WA,2016-2017,98042,22.8876678876679
57383.0,0.58459595959596,0.374325782092772,0.72876213592233,0.134343101745143,High,Regular School,IL,2016-2017,60098,20.2
41032.0,0.546580773042616,0.413566739606127,0.55720823798627,0.116365568544102,High,Regular School,IN,2016-2017,46992,20.6117216117216
39937.0,0.566472002748197,0.291479820627803,0.581622678396872,0.0834697217675941,High,Regular School,WI,2016-2017,54521,23.4
72357.0,0.655808590371865,0.158284023668639,0.85256950294861,0.0445995145631068,High,Regular School,OH,2016-2017,44060,23.0
55728.0,0.680165894120517,0.345533915379449,0.720038816108685,0.10305541170378,High,Regular School,FL,2016-2017,32246,20.4700854700855
54891.0,0.607187630589219,0.472269868496284,0.72207563764292,0.0169491525423729,High,Regular School,LA,2016-2017,70506,18.9
43807.0,0.426327944572748,0.311224489795918,0.779005524861878,0.0111434108527132,High,Regular School,TX,2016-2017,78962,19.5909645909646
58163.0,0.505335628227194,0.365217391304348,0.81367144432194,0.0830782684739834,High,Regular School,PA,2016-2017,18436,21.8131868131868
56792.0,0.812617702448211,0.1796875,0.802314368370299,0.0326894502228826,High,Regular School,MI,2016-2017,48854,19.9
23238.0,0.45514950166113,0.442193087008343,0.402173913043478,0.134453781512605,High,Regular School,OH,2016-2017,45177,21.0
51583.0,0.644424540976265,0.14868804664723,0.742201834862385,0.0248181429182713,High,Regular School,WY,2016-2017,82414,20.3
65252.0,0.624671385237614,0.474135690148167,0.689670138888889,0.0465431540894713,High,Regular School,TX,2016-2017,77089,19.8595848595849
69475.0,0.78998870907038,0.0919175911251981,0.800650054171181,0.0711232024873688,High,Regular School,NJ,2016-2017,8108,21.8131868131868
23952.0,0.393210749646393,0.707762557077626,0.262820512820513,0.179794520547945,High,Regular School,PA,2016-2017,17403,17.4175824175824
76830.0,0.77027583367641,0.145022738756948,0.833968012185834,0.114159292035398,High,Regular School,WA,2016-2017,98607,23.1562881562882
55806.0,0.549913941480207,0.43579766536965,0.720098643649815,0.125867195242815,High,Regular School,MI,2016-2017,48857,17.5
36713.0,0.54855195911414,0.362555720653789,0.603260869565217,0.150442477876106,High,Regular School,NC,2016-2017,28540,20.1526251526252
50320.0,0.450963597430407,0.598696461824953,0.790509259259259,0.119559779889945,High,Regular School,NJ,2016-2017,7026,18.3943833943834
62106.0,0.624725877192982,0.142042755344418,0.67887323943662,0.0591664237831536,High,Regular School,IL,2016-2017,61072,22.6
40147.0,0.541776142932212,0.301675977653631,0.556156968876861,0.0688976377952756,High,Regular School,WI,2016-2017,53821,21.3
49474.0,0.449664429530201,0.0,0.755732801595214,0.0814437760296159,High,Regular School,OH,2016-2017,44431,19.0
37989.0,0.424034334763948,0.610726643598616,0.342105263157895,0.237044145873321,High,Regular School,NY,2016-2017,11434,17.4664224664225
89320.0,0.66276459268762,0.112412177985948,0.767619047619048,0.0639844886088221,High,Regular School,DE,2016-2017,19709,19.4981684981685
49455.0,0.511399371069182,0.292899408284024,0.631088082901554,0.0637230306071249,High,Regular School,TX,2016-2017,75833,20.6654456654457
34313.0,0.448275862068966,0.320185614849188,0.567961165048544,0.0522648083623693,High,Regular School,PA,2016-2017,15824,22.7655677655678
44362.0,0.719328703703704,0.110770801429301,0.550751879699248,0.0601454064771976,High,Regular School,FL,2016-2017,32578,23.4981684981685
45781.0,0.497257053291536,0.755813953488372,0.560061208875287,0.0963529941467807,High,Regular School,WA,2016-2017,98146,15.5372405372405
74698.0,0.758488148622678,0.15948275862069,0.793553338449731,0.0598042769119246,High,Regular School,NJ,2016-2017,7605,23.3516483516484
